id_cliente,persona,engajamento,compras_60_dias,proba
cli_1981,unknown,15.7,0.0,0.09
cli_1982,esporadico,5.2,0.0,0.12
cli_1983,unknown,15.1,0.0,0.09
cli_1984,vinho_final_do_dia,74.2,73.0,0.29
cli_1985,unknown,77.7,199.0,0.27
cli_1986,unknown,5.6,0.0,0.06
cli_1987,esporadico,85.7,175.0,0.34
cli_1988,unknown,70.8,171.0,0.25
cli_1989,unknown,0.4,129.0,0.06
cli_1990,unknown,35.4,159.0,0.15
cli_1991,churrasco_fds,0.6,0.0,0.22
cli_1992,unknown,5.0,0.0,0.06
cli_1993,esporadico,4.0,0.0,0.12
cli_1994,unknown,7.6,0.0,0.07
cli_1995,unknown,14.0,0.0,0.08
cli_1996,unknown,67.7,89.0,0.23
cli_1997,esporadico,91.8,119.0,0.35
cli_1998,esporadico,24.9,0.0,0.17
cli_1999,vinho_final_do_dia,24.2,0.0,0.16
cli_2000,esporadico,12.2,159.0,0.15
cli_2001,unknown,21.4,0.0,0.1
cli_2002,vinho_final_do_dia,65.9,79.0,0.27
cli_2003,unknown,21.0,0.0,0.1
cli_2004,unknown,30.2,0.0,0.13
cli_2005,vinho_final_do_dia,3.0,0.0,0.1
cli_2006,unknown,0.3,0.0,0.05
cli_2007,vinho_final_do_dia,4.8,0.0,0.11
cli_2008,unknown,4.0,0.0,0.06
cli_2009,unknown,69.0,15.0,0.23
cli_2010,esporadico,46.3,119.0,0.23
cli_2011,unknown,26.0,0.0,0.12
cli_2012,esporadico,24.7,0.0,0.17
cli_2013,unknown,14.8,0.0,0.09
cli_2014,churrasco_fds,7.7,0.0,0.24
cli_2015,churrasco_fds,11.2,0.0,0.25
cli_2016,unknown,10.6,0.0,0.08
cli_2017,churrasco_fds,5.9,0.0,0.24
cli_2018,vinho_final_do_dia,1.8,0.0,0.1
cli_2019,unknown,7.5,0.0,0.07
cli_2020,unknown,45.6,159.0,0.18
cli_2021,unknown,10.8,0.0,0.08
cli_2022,churrasco_fds,1.4,0.0,0.23
cli_2023,unknown,1.6,0.0,0.05
cli_2024,churrasco_fds,1.5,0.0,0.23
cli_2025,unknown,16.9,0.0,0.09
cli_2026,unknown,13.0,0.0,0.08
cli_2027,unknown,15.0,0.0,0.09
cli_2028,unknown,29.9,99.0,0.13
cli_2029,esporadico,20.6,0.0,0.16
cli_2030,esporadico,91.1,142.0,0.35
cli_2031,unknown,9.2,0.0,0.07
cli_2032,unknown,94.1,104.0,0.3
cli_2033,unknown,34.7,159.0,0.15
cli_2034,esporadico,1.1,0.0,0.11
cli_2035,churrasco_fds,7.1,0.0,0.24
cli_2036,esporadico,8.8,149.0,0.14
cli_2037,unknown,32.3,0.0,0.13
cli_2038,unknown,3.1,0.0,0.06
cli_2039,vinho_final_do_dia,39.2,0.0,0.2
cli_2040,unknown,14.6,0.0,0.09
cli_2041,vinho_final_do_dia,4.4,89.0,0.11
cli_2042,unknown,6.3,0.0,0.06
cli_2043,vinho_final_do_dia,0.6,0.0,0.1
cli_2044,churrasco_fds,6.3,0.0,0.24
cli_2045,unknown,85.4,99.0,0.28
cli_2046,unknown,78.6,120.0,0.26
cli_2047,esporadico,2.7,0.0,0.11
cli_2048,unknown,26.5,0.0,0.12
cli_2049,vinho_final_do_dia,19.5,99.0,0.15
cli_2050,esporadico,2.7,0.0,0.11
cli_2051,unknown,2.6,0.0,0.05
cli_2052,unknown,0.4,0.0,0.05
cli_2053,unknown,52.7,129.0,0.19
cli_2054,esporadico,94.7,68.0,0.36
cli_2055,esporadico,13.5,0.0,0.14
cli_2056,unknown,18.0,0.0,0.1
cli_2057,unknown,18.0,0.0,0.1
cli_2058,esporadico,2.7,0.0,0.11
cli_2059,unknown,3.8,0.0,0.06
cli_2060,vinho_final_do_dia,64.5,99.0,0.27
cli_2061,unknown,26.6,0.0,0.12
cli_2062,esporadico,21.1,0.0,0.16
cli_2063,unknown,26.0,0.0,0.12
cli_2064,unknown,87.0,153.0,0.29
cli_2065,churrasco_fds,28.7,0.0,0.3
cli_2066,esporadico,28.3,0.0,0.18
cli_2067,vinho_final_do_dia,3.7,0.0,0.1
cli_2068,unknown,1.0,0.0,0.05
cli_2069,unknown,22.9,0.0,0.11
cli_2070,unknown,78.9,74.0,0.26
cli_2071,unknown,16.0,0.0,0.09
cli_2072,esporadico,4.5,0.0,0.12
cli_2073,esporadico,8.7,0.0,0.13
cli_2074,unknown,9.2,0.0,0.07
cli_2075,unknown,4.2,0.0,0.06
cli_2076,vinho_final_do_dia,3.4,0.0,0.1
cli_2077,churrasco_fds,77.5,146.0,0.44
cli_2078,vinho_final_do_dia,0.6,0.0,0.1
cli_2079,esporadico,89.8,129.0,0.35
cli_2080,churrasco_fds,2.3,0.0,0.23
cli_2081,vinho_final_do_dia,18.5,99.0,0.15
cli_2082,churrasco_fds,12.1,0.0,0.25
cli_2083,esporadico,65.7,129.0,0.29
cli_2084,esporadico,11.3,119.0,0.14
cli_2085,esporadico,7.3,0.0,0.12
cli_2086,esporadico,7.9,0.0,0.13
cli_2087,esporadico,11.4,149.0,0.14
cli_2088,esporadico,4.2,0.0,0.12
cli_2089,unknown,9.1,99.0,0.08
cli_2090,esporadico,0.3,149.0,0.12
cli_2091,vinho_final_do_dia,3.0,0.0,0.1
cli_2092,esporadico,5.9,0.0,0.12
cli_2093,esporadico,6.6,0.0,0.12
cli_2094,unknown,0.0,0.0,0.05
cli_2095,unknown,5.0,0.0,0.06
cli_2096,vinho_final_do_dia,4.0,0.0,0.1
cli_2097,unknown,0.7,0.0,0.05
cli_2098,esporadico,2.3,0.0,0.11
cli_2099,vinho_final_do_dia,3.6,0.0,0.1
cli_2100,vinho_final_do_dia,52.5,129.0,0.24
cli_2101,vinho_final_do_dia,3.5,159.0,0.11
cli_2102,unknown,65.2,149.0,0.23
cli_2103,vinho_final_do_dia,24.7,0.0,0.16
cli_2104,vinho_final_do_dia,5.9,0.0,0.11
cli_2105,unknown,82.1,144.0,0.27
cli_2106,esporadico,24.5,0.0,0.17
cli_2107,unknown,73.8,53.0,0.25
cli_2108,unknown,85.1,159.0,0.28
cli_2109,unknown,4.6,0.0,0.06
cli_2110,esporadico,76.7,0.0,0.31
cli_2111,unknown,2.9,0.0,0.06
cli_2112,esporadico,86.6,42.0,0.34
cli_2113,unknown,8.9,0.0,0.07
cli_2114,esporadico,10.9,0.0,0.13
cli_2115,unknown,8.2,0.0,0.07
cli_2116,unknown,1.3,0.0,0.05
cli_2117,churrasco_fds,68.0,159.0,0.41
cli_2118,unknown,16.9,0.0,0.09
cli_2119,unknown,9.7,0.0,0.07
cli_2120,vinho_final_do_dia,0.4,0.0,0.1
cli_2121,churrasco_fds,72.3,149.0,0.42
cli_2122,vinho_final_do_dia,9.7,0.0,0.12
cli_2123,unknown,70.4,54.0,0.24
cli_2124,churrasco_fds,83.0,116.0,0.45
cli_2125,unknown,89.5,129.0,0.29
cli_2126,churrasco_fds,8.2,0.0,0.24
cli_2127,vinho_final_do_dia,20.3,0.0,0.15
cli_2128,unknown,3.8,0.0,0.06
cli_2129,esporadico,17.2,99.0,0.16
cli_2130,unknown,5.1,0.0,0.06
cli_2131,esporadico,87.7,199.0,0.35
cli_2132,esporadico,9.5,0.0,0.13
cli_2133,unknown,8.1,0.0,0.07
cli_2134,unknown,3.4,0.0,0.06
cli_2135,unknown,74.2,22.0,0.24
cli_2136,vinho_final_do_dia,5.3,159.0,0.12
cli_2137,unknown,6.1,0.0,0.06
cli_2138,vinho_final_do_dia,27.0,0.0,0.17
cli_2139,unknown,23.4,0.0,0.11
cli_2140,churrasco_fds,5.5,0.0,0.24
cli_2141,esporadico,7.3,199.0,0.14
cli_2142,esporadico,25.2,0.0,0.17
cli_2143,esporadico,30.1,149.0,0.19
cli_2144,unknown,66.8,129.0,0.23
cli_2145,vinho_final_do_dia,24.1,0.0,0.16
cli_2146,esporadico,17.4,0.0,0.15
cli_2147,unknown,5.1,0.0,0.06
cli_2148,churrasco_fds,67.9,99.0,0.41
cli_2149,vinho_final_do_dia,22.5,159.0,0.16
cli_2150,unknown,9.3,0.0,0.07
cli_2151,esporadico,29.6,0.0,0.18
cli_2152,unknown,14.1,0.0,0.08
cli_2153,unknown,5.5,0.0,0.06
cli_2154,vinho_final_do_dia,3.4,0.0,0.1
cli_2155,esporadico,94.8,0.0,0.35
cli_2156,unknown,17.7,0.0,0.09
cli_2157,unknown,73.9,103.0,0.25
cli_2158,unknown,15.2,0.0,0.09
cli_2159,unknown,86.0,119.0,0.28
cli_2160,vinho_final_do_dia,1.2,0.0,0.1
cli_2161,esporadico,12.6,0.0,0.14
cli_2162,vinho_final_do_dia,15.2,0.0,0.13
cli_2163,churrasco_fds,1.9,0.0,0.23
cli_2164,esporadico,8.9,0.0,0.13
cli_2165,unknown,4.1,0.0,0.06
cli_2166,unknown,47.6,199.0,0.19
cli_2167,unknown,0.4,0.0,0.05
cli_2168,unknown,6.1,0.0,0.06
cli_2169,esporadico,2.9,0.0,0.11
cli_2170,unknown,70.6,146.0,0.24
cli_2171,unknown,16.2,0.0,0.09
cli_2172,vinho_final_do_dia,6.0,0.0,0.11
cli_2173,unknown,2.3,0.0,0.05
cli_2174,esporadico,10.1,0.0,0.13
cli_2175,esporadico,3.0,0.0,0.11
cli_2176,unknown,91.6,120.0,0.3
cli_2177,unknown,62.3,99.0,0.22
cli_2178,unknown,43.0,199.0,0.17
cli_2179,churrasco_fds,21.3,0.0,0.28
cli_2180,unknown,21.8,0.0,0.11
cli_2181,unknown,86.7,148.0,0.29
cli_2182,unknown,91.9,85.0,0.3
cli_2183,esporadico,12.1,0.0,0.14
cli_2184,unknown,4.0,0.0,0.06
cli_2185,unknown,95.2,149.0,0.31
cli_2186,esporadico,41.5,159.0,0.22
cli_2187,unknown,84.4,129.0,0.28
cli_2188,unknown,72.1,149.0,0.25
cli_2189,esporadico,4.2,0.0,0.12
cli_2190,unknown,20.6,0.0,0.1
cli_2191,unknown,5.5,119.0,0.07
cli_2192,esporadico,11.9,0.0,0.14
cli_2193,churrasco_fds,90.4,119.0,0.47
cli_2194,vinho_final_do_dia,11.4,0.0,0.12
cli_2195,unknown,1.5,159.0,0.06
cli_2196,unknown,10.0,0.0,0.07
cli_2197,unknown,92.3,133.0,0.3
cli_2198,unknown,82.1,99.0,0.27
cli_2199,unknown,1.3,0.0,0.05
cli_2200,esporadico,25.8,159.0,0.18
cli_2201,esporadico,1.1,0.0,0.11
cli_2202,esporadico,6.7,0.0,0.12
cli_2203,unknown,24.7,99.0,0.12
cli_2204,churrasco_fds,3.2,0.0,0.23
cli_2205,esporadico,13.5,0.0,0.14
cli_2206,esporadico,86.0,90.0,0.34
cli_2207,unknown,63.0,104.0,0.22
cli_2208,esporadico,1.6,0.0,0.11
cli_2209,unknown,29.9,0.0,0.13
cli_2210,unknown,6.2,0.0,0.06
cli_2211,unknown,6.2,0.0,0.06
cli_2212,esporadico,1.6,0.0,0.11
cli_2213,unknown,0.4,0.0,0.05
cli_2214,unknown,52.8,199.0,0.2
cli_2215,esporadico,0.1,0.0,0.1
cli_2216,unknown,13.1,0.0,0.08
cli_2217,unknown,14.1,159.0,0.1
cli_2218,unknown,8.8,0.0,0.07
cli_2219,unknown,12.6,0.0,0.08
cli_2220,unknown,0.6,0.0,0.05
cli_2221,esporadico,44.8,0.0,0.22
cli_2222,churrasco_fds,52.2,159.0,0.37
cli_2223,unknown,15.1,0.0,0.09
cli_2224,esporadico,17.6,0.0,0.15
cli_2225,vinho_final_do_dia,5.4,0.0,0.11
cli_2226,vinho_final_do_dia,14.6,0.0,0.13
cli_2227,unknown,12.2,0.0,0.08
cli_2228,unknown,0.3,0.0,0.05
cli_2229,unknown,5.0,0.0,0.06
cli_2230,esporadico,0.4,0.0,0.11
cli_2231,unknown,95.7,71.0,0.3
cli_2232,vinho_final_do_dia,17.1,0.0,0.14
cli_2233,unknown,20.1,0.0,0.1
cli_2234,esporadico,7.1,0.0,0.12
cli_2235,unknown,3.7,0.0,0.06
cli_2236,esporadico,59.7,199.0,0.27
cli_2237,esporadico,7.7,0.0,0.12
cli_2238,unknown,75.9,2.0,0.25
cli_2239,churrasco_fds,1.6,0.0,0.23
cli_2240,unknown,2.3,0.0,0.05
cli_2241,esporadico,3.0,0.0,0.11
cli_2242,unknown,22.6,0.0,0.11
cli_2243,unknown,64.0,105.0,0.22
cli_2244,unknown,77.6,199.0,0.26
cli_2245,churrasco_fds,0.8,0.0,0.22
cli_2246,unknown,13.7,0.0,0.08
cli_2247,unknown,20.6,0.0,0.1
cli_2248,unknown,84.8,201.0,0.28
cli_2249,unknown,1.9,0.0,0.05
cli_2250,esporadico,69.9,80.0,0.29
cli_2251,churrasco_fds,32.3,149.0,0.32
cli_2252,churrasco_fds,80.1,72.0,0.44
cli_2253,churrasco_fds,48.3,119.0,0.36
cli_2254,unknown,1.1,0.0,0.05
cli_2255,esporadico,6.2,0.0,0.12
cli_2256,vinho_final_do_dia,92.1,120.0,0.34
cli_2257,unknown,88.9,10.0,0.28
cli_2258,esporadico,16.6,0.0,0.15
cli_2259,vinho_final_do_dia,69.3,106.0,0.28
cli_2260,unknown,22.0,0.0,0.11
cli_2261,unknown,3.3,0.0,0.06
cli_2262,churrasco_fds,28.1,0.0,0.3
cli_2263,unknown,24.7,0.0,0.11
cli_2264,unknown,9.3,0.0,0.07
cli_2265,unknown,0.5,0.0,0.05
cli_2266,esporadico,89.9,0.0,0.34
cli_2267,unknown,89.9,62.0,0.29
cli_2268,unknown,1.5,0.0,0.05
cli_2269,unknown,60.6,149.0,0.22
cli_2270,vinho_final_do_dia,0.3,199.0,0.11
cli_2271,esporadico,15.2,0.0,0.14
cli_2272,unknown,58.9,159.0,0.21
cli_2273,unknown,13.9,0.0,0.08
cli_2274,vinho_final_do_dia,6.7,0.0,0.11
cli_2275,vinho_final_do_dia,0.3,0.0,0.1
cli_2276,esporadico,10.1,0.0,0.13
cli_2277,unknown,1.7,0.0,0.05
cli_2278,esporadico,26.3,0.0,0.17
cli_2279,esporadico,5.3,0.0,0.12
cli_2280,vinho_final_do_dia,87.5,103.0,0.33
cli_2281,vinho_final_do_dia,6.9,0.0,0.11
cli_2282,esporadico,0.3,0.0,0.11
cli_2283,esporadico,11.7,0.0,0.14
cli_2284,unknown,5.9,0.0,0.06
cli_2285,vinho_final_do_dia,77.7,0.0,0.3
cli_2286,esporadico,7.7,0.0,0.12
cli_2287,esporadico,3.3,0.0,0.11
cli_2288,esporadico,16.4,0.0,0.15
cli_2289,unknown,19.9,0.0,0.1
cli_2290,unknown,16.7,99.0,0.1
cli_2291,esporadico,81.0,89.0,0.32
cli_2292,esporadico,78.2,178.0,0.32
cli_2293,vinho_final_do_dia,26.3,0.0,0.16
cli_2294,churrasco_fds,2.3,0.0,0.23
cli_2295,unknown,11.5,0.0,0.08
cli_2296,esporadico,7.8,0.0,0.13
cli_2297,unknown,82.5,202.0,0.28
cli_2298,vinho_final_do_dia,82.4,74.0,0.32
cli_2299,vinho_final_do_dia,5.1,0.0,0.11
cli_2300,esporadico,4.9,0.0,0.12
cli_2301,unknown,9.2,0.0,0.07
cli_2302,esporadico,18.5,149.0,0.16
cli_2303,vinho_final_do_dia,6.2,0.0,0.11
cli_2304,churrasco_fds,20.4,0.0,0.28
cli_2305,vinho_final_do_dia,19.3,0.0,0.15
cli_2306,unknown,4.3,0.0,0.06
cli_2307,esporadico,7.2,0.0,0.12
cli_2308,unknown,89.8,47.0,0.29
cli_2309,unknown,0.7,0.0,0.05
cli_2310,esporadico,22.5,0.0,0.16
cli_2311,unknown,78.6,85.0,0.26
cli_2312,vinho_final_do_dia,15.6,0.0,0.14
cli_2313,esporadico,84.0,53.0,0.33
cli_2314,esporadico,12.8,0.0,0.14
cli_2315,esporadico,4.4,0.0,0.12
cli_2316,esporadico,92.4,5.0,0.35
cli_2317,churrasco_fds,1.4,0.0,0.23
cli_2318,esporadico,5.8,0.0,0.12
cli_2319,vinho_final_do_dia,25.7,159.0,0.17
cli_2320,unknown,77.1,65.0,0.25
cli_2321,unknown,6.2,0.0,0.06
cli_2322,unknown,3.8,0.0,0.06
cli_2323,esporadico,45.7,159.0,0.24
cli_2324,esporadico,93.3,22.0,0.35
cli_2325,vinho_final_do_dia,80.4,144.0,0.32
cli_2326,esporadico,82.8,109.0,0.33
cli_2327,unknown,11.9,0.0,0.08
cli_2328,churrasco_fds,57.1,99.0,0.38
cli_2329,unknown,79.2,87.0,0.26
cli_2330,unknown,90.0,69.0,0.29
cli_2331,unknown,6.1,0.0,0.06
cli_2332,unknown,4.7,0.0,0.06
cli_2333,esporadico,79.0,99.0,0.32
cli_2334,unknown,7.2,0.0,0.07
cli_2335,unknown,21.7,0.0,0.1
cli_2336,unknown,17.4,0.0,0.09
cli_2337,vinho_final_do_dia,0.4,129.0,0.1
cli_2338,unknown,1.5,0.0,0.05
cli_2339,unknown,9.2,0.0,0.07
cli_2340,vinho_final_do_dia,8.4,0.0,0.12
cli_2341,esporadico,0.1,0.0,0.1
cli_2342,esporadico,2.1,0.0,0.11
cli_2343,unknown,59.7,82.0,0.21
cli_2344,unknown,3.1,0.0,0.06
cli_2345,esporadico,2.1,0.0,0.11
cli_2346,unknown,9.1,0.0,0.07
cli_2347,churrasco_fds,3.3,0.0,0.23
cli_2348,esporadico,84.3,31.0,0.33
cli_2349,vinho_final_do_dia,6.7,0.0,0.11
cli_2350,vinho_final_do_dia,26.3,0.0,0.16
cli_2351,churrasco_fds,8.3,0.0,0.24
cli_2352,churrasco_fds,48.2,149.0,0.36
cli_2353,vinho_final_do_dia,8.3,0.0,0.12
cli_2354,unknown,12.1,0.0,0.08
cli_2355,vinho_final_do_dia,5.1,0.0,0.11
cli_2356,unknown,36.9,199.0,0.16
cli_2357,unknown,2.9,0.0,0.06
cli_2358,esporadico,15.4,0.0,0.15
cli_2359,unknown,56.8,159.0,0.21
cli_2360,unknown,46.5,159.0,0.18
cli_2361,unknown,2.4,0.0,0.05
cli_2362,esporadico,13.3,0.0,0.14
cli_2363,unknown,3.0,0.0,0.06
cli_2364,unknown,8.7,0.0,0.07
cli_2365,esporadico,23.2,0.0,0.17
cli_2366,esporadico,82.3,149.0,0.33
cli_2367,esporadico,7.9,0.0,0.13
cli_2368,unknown,15.9,0.0,0.09
cli_2369,vinho_final_do_dia,3.9,0.0,0.1
cli_2370,unknown,0.6,0.0,0.05
cli_2371,unknown,5.6,0.0,0.06
cli_2372,unknown,2.1,0.0,0.05
cli_2373,vinho_final_do_dia,33.4,0.0,0.18
cli_2374,esporadico,5.6,0.0,0.12
cli_2375,vinho_final_do_dia,4.4,0.0,0.11
cli_2376,esporadico,6.7,0.0,0.12
cli_2377,unknown,80.4,72.0,0.26
cli_2378,esporadico,10.5,0.0,0.13
cli_2379,vinho_final_do_dia,4.5,119.0,0.11
cli_2380,unknown,8.8,0.0,0.07
cli_2381,unknown,90.4,87.0,0.29
cli_2382,esporadico,6.7,0.0,0.12
cli_2383,vinho_final_do_dia,5.7,149.0,0.12
cli_2384,esporadico,26.6,0.0,0.17
cli_2385,unknown,4.4,0.0,0.06
cli_2386,unknown,10.6,0.0,0.08
cli_2387,vinho_final_do_dia,9.3,0.0,0.12
cli_2388,esporadico,1.1,0.0,0.11
cli_2389,esporadico,8.3,0.0,0.13
cli_2390,unknown,26.3,0.0,0.12
cli_2391,esporadico,77.5,18.0,0.31
cli_2392,vinho_final_do_dia,4.0,0.0,0.1
cli_2393,esporadico,74.0,93.0,0.31
cli_2394,vinho_final_do_dia,13.4,0.0,0.13
cli_2395,esporadico,3.2,0.0,0.11
cli_2396,vinho_final_do_dia,0.4,99.0,0.1
cli_2397,unknown,75.6,99.0,0.25
cli_2398,unknown,56.1,199.0,0.21
cli_2399,unknown,1.5,0.0,0.05
cli_2400,unknown,92.3,57.0,0.29
cli_2401,unknown,87.4,199.0,0.29
cli_2402,unknown,66.7,0.0,0.22
cli_2403,vinho_final_do_dia,1.8,0.0,0.1
cli_2404,unknown,17.5,0.0,0.09
cli_2405,unknown,3.7,0.0,0.06
cli_2406,unknown,0.2,0.0,0.05
cli_2407,esporadico,10.2,149.0,0.14
cli_2408,esporadico,9.2,0.0,0.13
cli_2409,unknown,9.2,99.0,0.08
cli_2410,unknown,15.0,0.0,0.09
cli_2411,esporadico,13.7,89.0,0.15
cli_2412,unknown,16.2,159.0,0.1
cli_2413,esporadico,86.9,99.0,0.34
cli_2414,esporadico,85.7,97.0,0.34
cli_2415,unknown,7.5,0.0,0.07
cli_2416,churrasco_fds,0.5,0.0,0.22
cli_2417,churrasco_fds,14.6,0.0,0.26
cli_2418,unknown,3.0,0.0,0.06
cli_2419,unknown,9.2,0.0,0.07
cli_2420,unknown,4.0,0.0,0.06
cli_2421,vinho_final_do_dia,75.3,129.0,0.3
cli_2422,unknown,21.8,0.0,0.11
cli_2423,churrasco_fds,15.4,149.0,0.27
cli_2424,unknown,2.2,0.0,0.05
cli_2425,esporadico,4.5,0.0,0.12
cli_2426,unknown,20.5,0.0,0.1
cli_2427,esporadico,8.4,0.0,0.13
cli_2428,esporadico,91.5,77.0,0.35
cli_2429,unknown,3.8,0.0,0.06
cli_2430,unknown,89.3,158.0,0.29
cli_2431,esporadico,10.6,0.0,0.13
cli_2432,unknown,73.0,164.0,0.25
cli_2433,unknown,5.1,0.0,0.06
cli_2434,unknown,0.5,0.0,0.05
cli_2435,esporadico,11.3,0.0,0.13
cli_2436,vinho_final_do_dia,9.8,0.0,0.12
cli_2437,unknown,92.2,121.0,0.3
cli_2438,esporadico,20.0,0.0,0.16
cli_2439,vinho_final_do_dia,5.8,0.0,0.11
cli_2440,unknown,12.5,0.0,0.08
cli_2441,unknown,82.8,64.0,0.27
cli_2442,esporadico,16.9,0.0,0.15
cli_2443,esporadico,1.9,0.0,0.11
cli_2444,unknown,0.3,0.0,0.05
cli_2445,unknown,26.5,0.0,0.12
cli_2446,unknown,73.1,149.0,0.25
cli_2447,esporadico,61.4,119.0,0.27
cli_2448,unknown,76.2,159.0,0.26
cli_2449,esporadico,8.0,0.0,0.13
cli_2450,vinho_final_do_dia,7.7,149.0,0.12
cli_2451,esporadico,9.0,0.0,0.13
cli_2452,esporadico,79.5,159.0,0.32
cli_2453,vinho_final_do_dia,2.0,0.0,0.1
cli_2454,unknown,0.6,0.0,0.05
cli_2455,unknown,10.7,0.0,0.08
cli_2456,esporadico,3.7,89.0,0.12
cli_2457,esporadico,3.5,0.0,0.11
cli_2458,unknown,2.3,0.0,0.05
cli_2459,unknown,8.2,0.0,0.07
cli_2460,unknown,22.2,0.0,0.11
cli_2461,unknown,2.3,0.0,0.05
cli_2462,esporadico,78.8,129.0,0.32
cli_2463,vinho_final_do_dia,17.4,0.0,0.14
cli_2464,unknown,2.0,0.0,0.05
cli_2465,unknown,5.5,0.0,0.06
cli_2466,unknown,5.3,0.0,0.06
cli_2467,esporadico,3.6,0.0,0.11
cli_2468,unknown,3.1,0.0,0.06
cli_2469,vinho_final_do_dia,77.8,172.0,0.31
cli_2470,unknown,2.5,0.0,0.05
cli_2471,vinho_final_do_dia,8.9,0.0,0.12
cli_2472,esporadico,90.6,83.0,0.35
cli_2473,unknown,65.5,117.0,0.23
cli_2474,unknown,15.4,0.0,0.09
cli_2475,esporadico,23.0,0.0,0.17
cli_2476,unknown,8.0,0.0,0.07
cli_2477,vinho_final_do_dia,62.4,99.0,0.27
cli_2478,unknown,10.1,0.0,0.07
cli_2479,vinho_final_do_dia,81.9,153.0,0.32
cli_2480,unknown,2.5,0.0,0.05
cli_2481,vinho_final_do_dia,6.0,0.0,0.11
cli_2482,esporadico,5.6,0.0,0.12
cli_2483,esporadico,6.4,0.0,0.12
cli_2484,unknown,91.5,1.0,0.29
cli_2485,esporadico,12.8,0.0,0.14
cli_2486,esporadico,2.8,0.0,0.11
cli_2487,esporadico,78.6,119.0,0.32
cli_2488,vinho_final_do_dia,71.5,119.0,0.29
cli_2489,churrasco_fds,72.3,48.0,0.42
cli_2490,vinho_final_do_dia,5.4,0.0,0.11
cli_2491,unknown,22.7,0.0,0.11
cli_2492,esporadico,72.1,149.0,0.3
cli_2493,esporadico,82.7,110.0,0.33
cli_2494,unknown,7.7,0.0,0.07
cli_2495,esporadico,2.5,0.0,0.11
cli_2496,unknown,5.0,0.0,0.06
cli_2497,esporadico,3.2,0.0,0.11
cli_2498,unknown,2.2,0.0,0.05
cli_2499,esporadico,67.8,199.0,0.3
cli_2500,vinho_final_do_dia,86.2,90.0,0.33
cli_2501,esporadico,65.2,119.0,0.28
cli_2502,unknown,0.3,0.0,0.05
cli_2503,esporadico,80.4,78.0,0.32
cli_2504,unknown,9.0,0.0,0.07
cli_2505,esporadico,5.4,0.0,0.12
cli_2506,esporadico,6.4,0.0,0.12
cli_2507,unknown,60.0,119.0,0.21
cli_2508,vinho_final_do_dia,1.5,0.0,0.1
cli_2509,unknown,89.6,107.0,0.29
cli_2510,unknown,5.0,0.0,0.06
cli_2511,unknown,20.5,0.0,0.1
cli_2512,unknown,9.5,0.0,0.07
cli_2513,esporadico,92.0,111.0,0.35
cli_2514,unknown,9.9,0.0,0.07
cli_2515,unknown,71.4,149.0,0.25
cli_2516,esporadico,2.8,0.0,0.11
cli_2517,vinho_final_do_dia,5.1,0.0,0.11
cli_2518,unknown,79.4,99.0,0.26
cli_2519,churrasco_fds,24.3,0.0,0.29
cli_2520,esporadico,89.3,82.0,0.34
cli_2521,esporadico,1.0,0.0,0.11
cli_2522,esporadico,0.9,0.0,0.11
cli_2523,unknown,64.7,65.0,0.22
cli_2524,esporadico,66.4,159.0,0.29
cli_2525,vinho_final_do_dia,2.3,159.0,0.11
cli_2526,unknown,12.1,0.0,0.08
cli_2527,churrasco_fds,87.7,89.0,0.46
cli_2528,unknown,8.5,0.0,0.07
cli_2529,unknown,5.4,0.0,0.06
cli_2530,esporadico,3.9,0.0,0.11
cli_2531,esporadico,2.5,0.0,0.11
cli_2532,unknown,2.1,0.0,0.05
cli_2533,esporadico,7.4,0.0,0.12
cli_2534,unknown,77.5,29.0,0.25
cli_2535,esporadico,1.6,0.0,0.11
cli_2536,vinho_final_do_dia,5.2,0.0,0.11
cli_2537,unknown,5.6,0.0,0.06
cli_2538,churrasco_fds,2.0,0.0,0.23
cli_2539,esporadico,1.7,0.0,0.11
cli_2540,unknown,0.7,0.0,0.05
cli_2541,unknown,7.8,159.0,0.08
cli_2542,unknown,1.1,0.0,0.05
cli_2543,unknown,0.4,129.0,0.06
cli_2544,esporadico,9.1,0.0,0.13
cli_2545,unknown,2.3,0.0,0.05
cli_2546,unknown,13.8,0.0,0.08
cli_2547,unknown,25.0,0.0,0.11
cli_2548,unknown,1.2,0.0,0.05
cli_2549,unknown,80.6,119.0,0.27
cli_2550,esporadico,41.4,129.0,0.22
cli_2551,unknown,19.7,0.0,0.1
cli_2552,vinho_final_do_dia,3.0,0.0,0.1
cli_2553,esporadico,83.7,125.0,0.33
cli_2554,unknown,10.5,0.0,0.08
cli_2555,churrasco_fds,20.6,0.0,0.28
cli_2556,vinho_final_do_dia,7.5,0.0,0.11
cli_2557,unknown,5.9,0.0,0.06
cli_2558,esporadico,10.8,0.0,0.13
cli_2559,unknown,6.6,0.0,0.07
cli_2560,unknown,78.7,98.0,0.26
cli_2561,vinho_final_do_dia,69.5,34.0,0.28
cli_2562,unknown,29.4,129.0,0.13
cli_2563,esporadico,0.0,0.0,0.1
cli_2564,vinho_final_do_dia,14.4,199.0,0.15
cli_2565,churrasco_fds,15.8,119.0,0.27
cli_2566,unknown,8.9,0.0,0.07
cli_2567,vinho_final_do_dia,95.1,46.0,0.35
cli_2568,unknown,5.5,0.0,0.06
cli_2569,unknown,5.1,0.0,0.06
